gene,category,rationale,single_gene_panel_note,exclude_recommended,detection_pct_0041323,detection_pct_0041326,n_cells_0041323,n_cells_0041326,log2_detection_ratio_326_over_323,gene_id,full_name,location,cell_type,cellchat_pathway
TBX3,,,,no,0.348,0.357,3980,4173,0.039,ENSG00000135111,T-box transcription factor TBX3 (T-box protein 3),Nucleus,neural crest cell;duct epithelial cell;luminal epithelial cell of mammary gland;mammary gland epithelial cell;sperm;tracheobronchial smooth muscle cell;neuron;enteric neuron;peripheral nervous system neuron,
TBXAS1,,,,no,1.22,2.291,13972,26766,0.909,ENSG00000059377,Thromboxane-A synthase (TXA synthase) (TXS),Endoplasmic reticulum membrane,"phagocyte;macrophage;tissue-resident macrophage;Kupffer cell;alveolar macrophage;central nervous system macrophage;microglial cell;mature microglial cell;colon macrophage;lung macrophage;professional antigen presenting cell;myeloid leukocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive, CD16-positive monocyte;immature innate lymphoid cell;myeloid cell",
TCF7L2,,,,no,3.143,4.014,36000,46904,0.353,ENSG00000148737,Transcription factor 7-like 2 (HMG box transcription factor 4) (T-cell-specific transcription factor 4) (T-cell factor 4) (TCF-4) (hTCF-4),Nucleus,lung goblet cell;neuron;fat cell;subcutaneous fat cell;adipocyte of epicardial fat of left ventricle;fibro/adipogenic progenitor cell,
TFAP2A,,,,no,0.119,0.187,1360,2185,0.655,ENSG00000137203,Transcription factor AP-2-alpha (AP2-alpha) (AP-2 transcription factor) (Activating enhancer-binding protein 2-alpha) (Activator protein 2) (AP-2),Nucleus,duct epithelial cell;luminal epithelial cell of mammary gland;taste receptor cell;mammary gland epithelial cell;melanocyte;melanocyte of skin;trophoblast giant cell;extravillous trophoblast;placental villous trophoblast;syncytiotrophoblast cell;neuron,
TFAP2B,,,,no,0.049,,560,0,,ENSG00000008196,Transcription factor AP-2-beta (AP2-beta) (Activating enhancer-binding protein 2-beta),Nucleus,corneal endothelial cell;neuroendocrine cell;chromaffin cell;kidney loop of Henle thin ascending limb epithelial cell;neuron;interneuron;amacrine cell;retina horizontal cell;glycinergic neuron,
TGFBR1,,,,no,7.479,7.001,85658,81804,-0.095,ENSG00000106799,TGF-beta receptor type-1 (TGFR-1),Cell membrane,kidney collecting duct principal cell;renal principal cell;microglial cell;mature microglial cell,TGFb;GDF;MSTN
TH,,,,no,0.037,,424,0,,ENSG00000180176,Tyrosine 3-monooxygenase,Cytoplasm,chromaffin cell;type B pancreatic cell;sympathetic neuron,
THY1,,,,no,4.527,3.897,51852,45532,-0.216,ENSG00000154096,Thy-1 membrane glycoprotein (CDw90) (Thy-1 antigen) (CD antigen CD90),Cell membrane,glioblast;Schwann cell precursor;interstitial cell of Cajal;pancreatic D cell;epithelial cell of thymus;cortical thymic epithelial cell;medullary thymic epithelial cell;follicular dendritic cell;neuron;glycinergic neuron,THY1;ADGRE
TJP2,,,,no,14.437,15.018,165345,175479,0.057,ENSG00000119139,Tight junction protein ZO-2 (Tight junction protein 2) (Zona occludens protein 2) (Zonula occludens protein 2),Cell junction,taste receptor cell;bipolar neuron;retinal bipolar neuron;neuronal receptor cell;photoreceptor cell;eye photoreceptor cell;retinal rod cell;mesothelial fibroblast,
TKTL1,,,,no,0.044,0.019,501,219,-1.223,ENSG00000007350,Transketolase-like protein 1,Cytoplasm,"innate lymphoid cell;natural killer cell;CD16-positive, CD56-dim natural killer cell, human;forebrain radial glial cell",
TMEFF2,,,,no,0.051,0.029,581,335,-0.823,ENSG00000144339,Tomoregulin-2 (TR-2) (Hyperplastic polyposis protein 1) (Transmembrane protein with EGF-like and two follistatin-like domains),Secreted,neuron associated cell;glial cell;macroglial cell;oligodendrocyte;stellate neuron;Purkinje cell;neuronal brush cell,
TNR,,,,no,0.087,0.03,1001,353,-1.533,ENSG00000116147,Tenascin-R (TN-R) (Janusin) (Restrictin),Secreted,neuron associated cell (sensu Vertebrata);oligodendrocyte precursor cell;retina horizontal cell;sympathetic neuron,TENASCIN
TPH2,,,,no,0.126,0.048,1438,556,-1.4,ENSG00000139287,Tryptophan 5-hydroxylase 2,,neuron,
TREM2,,,,no,1.437,1.8,16462,21034,0.325,ENSG00000095970,Triggering receptor expressed on myeloid cells 2 (TREM-2) (Triggering receptor expressed on monocytes 2),Secreted,phagocyte;macrophage;tissue-resident macrophage;alveolar macrophage;microglial cell;lung macrophage;Hofbauer cell;basophil;professional antigen presenting cell;intermediate monocyte,APP;SEMA6;ApoA;ApoB;ApoE
TRH,,,,no,0.036,,410,0,,ENSG00000170893,Pro-thyrotropin-releasing hormone (Pro-TRH) (Prothyroliberin),Secreted,bone marrow cell;granulocyte monocyte progenitor cell;promyelocyte;macrophage dendritic cell progenitor;hematopoietic precursor cell;early T lineage precursor;granulocytopoietic cell;common myeloid progenitor;common lymphoid progenitor;radial glial cell;Mueller cell;Cajal-Retzius cell,TRH
TRPM1,,,,no,0.025,,287,0,,ENSG00000134160,Transient receptor potential cation channel subfamily M member 1 (Long transient receptor potential channel 1) (LTrpC1) (Melastatin-1),Cell membrane,pigmented epithelial cell;pigmented ciliary epithelial cell;retinal pigment epithelial cell;melanocyte;melanocyte of skin;neuron;interneuron;bipolar neuron;retinal bipolar neuron;ON-bipolar cell;rod bipolar cell;OFF-bipolar cell,
TRPM2,,,,no,0.647,1.184,7407,13834,0.872,ENSG00000142185,Transient receptor potential cation channel subfamily M member 2 (Estrogen-responsive element-associated gene 1 protein) (Long transient receptor potential channel 2) (LTrpC-2) (LTrpC2) (Transient receptor potential channel 7) (TrpC7) (Transient receptor potential melastatin 2),Cell membrane,mature microglial cell;immature innate lymphoid cell,
TRPM3,,,,no,0.263,0.105,3010,1229,-1.321,ENSG00000083067,Transient receptor potential cation channel subfamily M member 3 (Long transient receptor potential channel 3) (LTrpC-3) (LTrpC3) (Melastatin-2) (MLSN2),Cell membrane,ependymal cell;choroid plexus epithelial cell;pigmented epithelial cell;pigmented ciliary epithelial cell;non-pigmented ciliary epithelial cell;lens epithelial cell;anterior lens cell;lens fiber cell;secondary lens fiber;retinal pigment epithelial cell;smooth muscle cell of sphincter of pupil;astrocyte;Bergmann glial cell;ganglion interneuron;cerebellar granule cell;neuronal brush cell,
TRPS1,,,,no,1.053,1.279,12058,14943,0.281,ENSG00000104447,Zinc finger transcription factor Trps1 (Tricho-rhino-phalangeal syndrome type I protein) (Zinc finger protein GC79),Nucleus,ependymal cell;epithelial cell of sweat gland;immature innate lymphoid cell;astrocyte;Bergmann glial cell;fibroblast of cardiac tissue;epicardial adipocyte;adipocyte of epicardial fat of left ventricle,
TSHZ1,,,,no,1.036,1.102,11869,12879,0.089,ENSG00000179981,Teashirt homolog 1 (Antigen NY-CO-33) (Serologically defined colon cancer antigen 33),Nucleus,medium spiny neuron,
TSPAN18,,,,no,0.431,0.399,4932,4665,-0.109,ENSG00000157570,Tetraspanin-18 (Tspan-18),Membrane,endocardial cell;neuron,
TSPAN7,,,,no,4.183,3.684,47907,43051,-0.183,ENSG00000156298,Tetraspanin-7 (Tspan-7) (Cell surface glycoprotein A15) (Membrane component chromosome X surface marker 1) (T-cell acute lymphoblastic leukemia-associated antigen 1) (TALLA-1) (Transmembrane 4 superfamily member 2) (CD antigen CD231),Membrane,retinal blood vessel endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell of uterus;follicular dendritic cell;glycinergic neuron,
TUBB,,,,no,44.86,44.064,513780,514881,-0.026,ENSG00000196230,Tubulin beta chain (Tubulin beta-5 chain),Cytoplasm,"glioblast;Schwann cell precursor;neural crest cell;ovarian surface epithelial cell;mesodermal cell;mast cell;mucosal type mast cell;double-positive, alpha-beta thymocyte;large pre-B-II cell;primitive red blood cell;fraction A pre-pro B cell;immature Schwann cell;enteric neuron;peripheral nervous system neuron",
TUBB2A,,,,no,6.877,4.954,78766,57890,-0.473,ENSG00000137267,Tubulin beta-2A chain (Tubulin beta class IIa),Cytoplasm,radial glial cell;forebrain radial glial cell;enteric neuron;cortical interneuron;cerebral cortex GABAergic interneuron;inhibitory interneuron;Cajal-Retzius cell;visceromotor neuron;peripheral nervous system neuron,
TUBB2B,,,,no,4.159,3.571,47631,41731,-0.22,ENSG00000137285,Tubulin beta-2B chain,Cytoplasm,glioblast;Schwann cell precursor;neural crest cell;myoepithelial cell;myoepithelial cell of mammary gland;lung neuroendocrine cell;pancreatic D cell;T cell;alpha-beta T cell;mature alpha-beta T cell;mucosal invariant T cell;mature T cell;radial glial cell;Mueller cell;forebrain radial glial cell;enteric neuron;interneuron;cortical interneuron;cerebral cortex GABAergic interneuron;inhibitory interneuron;Cajal-Retzius cell;visceromotor neuron;GABAergic neuron;glutamatergic neuron;peripheral nervous system neuron,
TUBB3,,,,no,0.225,0.265,2580,3099,0.236,ENSG00000258947,Tubulin beta-3 chain (Tubulin beta-4 chain) (Tubulin beta-III),Cytoplasm,lung neuroendocrine cell;small pre-B-II cell;sympathetic neuron,
TUBB4A,,,,no,0.26,0.334,2973,3897,0.362,ENSG00000104833,Tubulin beta-4A chain (Tubulin 5 beta) (Tubulin beta-4 chain),Cytoplasm,neuroendocrine cell;chromaffin cell;cortical cell of adrenal gland;visceromotor neuron,
UCHL1,,,,no,2.216,1.029,25375,12026,-1.106,ENSG00000154277,Ubiquitin carboxyl-terminal hydrolase isozyme L1 (UCH-L1),Cytoplasm,pancreatic endocrine cell;type B pancreatic cell;pancreatic D cell;pancreatic PP cell;enteroendocrine cell;PP cell;endocrine cell;enteric neuron;Cajal-Retzius cell;retinal ganglion cell;peripheral nervous system neuron;sympathetic neuron,
VGF,,,,no,1.728,1.286,19793,15031,-0.426,ENSG00000128564,Neurosecretory protein VGF,Secreted,pancreatic endocrine cell;type B pancreatic cell;pancreatic A cell;pancreatic D cell;pancreatic PP cell;pancreatic epsilon cell;glandular epithelial cell;enteroendocrine cell;PP cell;endocrine cell;glycinergic neuron,
VIP,,,,no,0.117,0.136,1340,1588,0.216,ENSG00000146469,VIP peptides,Secreted,enteric neuron;cortical interneuron;cerebral cortex GABAergic interneuron;peripheral nervous system neuron,VIP
VIPR2,,,,no,3.238,2.607,37085,30460,-0.313,ENSG00000106018,Vasoactive intestinal polypeptide receptor 2 (VIP-R-2) (Helodermin-preferring VIP receptor) (Pituitary adenylate cyclase-activating polypeptide type III receptor) (PACAP type III receptor) (PACAP-R-3) (PACAP-R3) (VPAC2),Cell membrane,double negative thymocyte;neuron,VIP;GHRH
VSIG4,,,,no,3.048,3.34,34912,39028,0.132,ENSG00000155659,V-set and immunoglobulin domain-containing protein 4 (Protein Z39Ig),Membrane,phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;tissue-resident macrophage;alveolar macrophage;microglial cell;mature microglial cell;colon macrophage;lung macrophage;Hofbauer cell;mononuclear phagocyte;basophil;professional antigen presenting cell;myeloid leukocyte;intermediate monocyte;myeloid cell,
WDFY4,,,,no,0.225,0.431,2577,5032,0.937,ENSG00000128815,WD repeat- and FYVE domain-containing protein 4,Early endosome,"central nervous system macrophage;microglial cell;professional antigen presenting cell;plasmacytoid dendritic cell;CD141-positive myeloid dendritic cell;Langerhans cell;myeloid dendritic cell, human;B cell",
YWHAQ,,,,no,46.074,42.169,527680,492733,-0.128,ENSG00000134308,14-3-3 protein theta (14-3-3 protein T-cell) (14-3-3 protein tau) (Protein HS1),Cytoplasm,peripheral nervous system neuron,
ZFHX3,,,,no,3.583,3.124,41033,36503,-0.198,ENSG00000140836,Zinc finger homeobox protein 3 (AT motif-binding factor 1) (AT-binding transcription factor 1) (Alpha-fetoprotein enhancer-binding protein) (Zinc finger homeodomain protein 3) (ZFH-3),Nucleus,corneal endothelial cell;brush cell;intestinal tuft cell;tuft cell of colon;smooth muscle cell of sphincter of pupil;ciliary muscle cell;smooth muscle myoblast;neuron;renal interstitial pericyte;papillary tips cell,
ZHX3,,,,no,0.814,0.899,9326,10506,0.143,ENSG00000174306,Zinc fingers and homeoboxes protein 3 (Triple homeobox protein 1) (Zinc finger and homeodomain protein 3),Nucleus,Bergmann glial cell,
ZIC2,,,,no,0.067,0.009,763,103,-2.918,ENSG00000043355,Zinc finger protein ZIC 2 (Zinc finger protein of the cerebellum 2),Nucleus;Cytoplasm,neuron,
ZNF804A,,,,no,0.054,0.032,615,370,-0.762,ENSG00000170396,Zinc finger protein 804A,,neuroendocrine cell;chromaffin cell;interneuron;ganglion interneuron;amacrine cell;granule cell;neuronal brush cell;sympathetic neuron,
