gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041435,detection_pct_0041534,det_max,n_cells_0041435,n_cells_0041534,log2_detection_ratio
GLI3,,,no,True,ENSG00000106571,Transcriptional activator GLI3 (GLI3 form of 190 kDa) (GLI3-190) (GLI3 full-length protein) (GLI3FL),Nucleus;Cytoplasm;Cell projection,corneal endothelial cell;forebrain radial glial cell;medium spiny neuron;fibro/adipogenic progenitor cell,,1.492,1.077,1.492,6922,2604,-0.469
GLS,,,no,True,ENSG00000115419,"Glutaminase kidney isoform, mitochondrial (GLS)",Mitochondrion matrix,kidney collecting duct principal cell;corneal endothelial cell;renal principal cell;pancreatic A cell;kidney connecting tubule epithelial cell,Glutamate,5.187,5.438,5.438,24073,13144,0.068
GNAI2,,,no,True,ENSG00000114353,Guanine nucleotide-binding protein G(i) subunit alpha-2 (Adenylate cyclase-inhibiting G alpha protein),Cytoplasm,"gut endothelial cell;surface ectodermal cell;CD141-positive myeloid dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;mature conventional dendritic cell;CD14-low, CD16-positive monocyte;promonocyte",,12.457,10.944,12.457,57811,26450,-0.187
GREM2,,,no,True,ENSG00000180875,"Gremlin-2 (Cysteine knot superfamily 1, BMP antagonist 2) (DAN domain family member 3) (Protein related to DAN and cerberus)",Secreted,smooth muscle cell;smooth muscle cell of sphincter of pupil;enteric smooth muscle cell;tracheobronchial smooth muscle cell,,0.065,0.115,0.115,300,279,0.837
GRIN2B,,,no,True,ENSG00000273079,"Glutamate receptor ionotropic, NMDA 2B (GluN2B) (Glutamate [NMDA] receptor subunit epsilon-2) (N-methyl D-aspartate receptor subtype 2B) (NMDAR2B) (NR2B) (N-methyl-D-aspartate receptor subunit 3) (NR3) (hNR3)",Cell membrane,corneal endothelial cell;neural cell;neuron;inhibitory interneuron;stellate neuron;granule cell;neuronal brush cell;GABAergic neuron;glutamatergic neuron,Glutamate,0.027,,0.027,124,0,
GRK5,,,no,True,ENSG00000198873,G protein-coupled receptor kinase 5,Cytoplasm;Nucleus;Cell membrane,cortical cell of adrenal gland;intestinal tuft cell;smooth muscle myoblast;hepatic stellate cell;fibroblast of cardiac tissue;pericyte;fibro/adipogenic progenitor cell,,2.008,1.962,2.008,9317,4741,-0.033
GUCY1A2,,,no,True,ENSG00000152402,Guanylate cyclase soluble subunit alpha-2 (GCS-alpha-2),Cytoplasm,smooth muscle myoblast;kidney interstitial fibroblast;pericyte;renal interstitial pericyte;mural cell;kidney interstitial cell,,0.177,0.265,0.265,821,641,0.584
HDAC9,,,no,True,ENSG00000048052,Histone deacetylase 9 (HD9),Nucleus,choroid plexus epithelial cell;non-pigmented ciliary epithelial cell;central nervous system macrophage;smooth muscle cell of sphincter of pupil,,0.733,0.579,0.733,3402,1400,-0.34
HES1,,,no,True,ENSG00000114315,Transcription factor HES-1 (Class B basic helix-loop-helix protein 39) (bHLHb39) (Hairy and enhancer of split 1) (Hairy homolog) (Hairy-like protein) (hHL),Nucleus,intestinal crypt stem cell of large intestine;basal cell of epithelium of bronchus;enterocyte;vasa recta ascending limb cell;glomerular capillary endothelial cell;fenestrated cell;glomerular endothelial cell;gut endothelial cell;endothelial cell of uterus;radial glial cell;Mueller cell;forebrain radial glial cell,,0.669,0.953,0.953,3106,2304,0.51
HES4,,,no,True,ENSG00000188290,Transcription factor HES-4 (hHES4) (Class B basic helix-loop-helix protein 42) (bHLHb42) (Hairy and enhancer of split 4) (bHLH factor Hes4),Nucleus,duct epithelial cell;pancreatic ductal cell;luminal epithelial cell of mammary gland;paneth cell of colon;urothelial cell;bladder urothelial cell;respiratory epithelial cell;epithelial cell of lower respiratory tract;club cell;cerebral cortex endothelial cell;mammary gland epithelial cell;vascular associated smooth muscle cell;bronchial smooth muscle cell;monocyte;pro-T cell;fibroblast of connective tissue of nonglandular part of prostate;mural cell;bladder cell,,0.226,0.126,0.226,1050,304,-0.847
HEXIM1,,,no,True,ENSG00000186834,Protein HEXIM1 (Cardiac lineage protein 1) (Estrogen down-regulated gene 1 protein) (Hexamethylene bis-acetamide-inducible protein 1) (Menage a quatre protein 1),Nucleus,intestinal crypt stem cell of large intestine;vasa recta ascending limb cell;vasa recta descending limb cell;kidney capillary endothelial cell;glomerular capillary endothelial cell;fenestrated cell;glomerular endothelial cell,,1.69,1.173,1.69,7844,2834,-0.527
HEY1,,,no,True,ENSG00000164683,Hairy/enhancer-of-split related with YRPW motif protein 1 (Cardiovascular helix-loop-helix factor 2) (CHF-2) (Class B basic helix-loop-helix protein 31) (bHLHb31) (HES-related repressor protein 1) (Hairy and enhancer of split-related protein 1) (HESR-1) (Hairy-related transcription factor 1) (HRT-1) (hHRT1),Nucleus,endothelial cell of artery;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;preosteoblast,,1.072,0.72,1.072,4974,1740,-0.574
HGF,,,no,True,ENSG00000019991,Hepatocyte growth factor (Hepatopoietin-A) (Scatter factor) (SF),,promyelocyte;connective tissue cell;fibroblast;hepatic stellate cell;fibroblast of mammary gland;fibroblast of breast;mural cell,HGF,0.317,0.593,0.593,1472,1434,0.904
HIPK3,,,no,True,ENSG00000110422,Homeodomain-interacting protein kinase 3,Cytoplasm,retinal blood vessel endothelial cell,,6.973,6.2,6.973,32361,14984,-0.17
HMCN1,,,no,True,ENSG00000143341,Hemicentin-1 (Fibulin-6) (FIBL-6),Secreted,interstitial cell of Cajal;cardiac endothelial cell;endocardial cell;Schwann cell;neuron;alveolar type 2 fibroblast cell;fibroblast of cardiac tissue;mesangial cell;fibro/adipogenic progenitor cell,,0.073,0.113,0.113,339,273,0.629
HMGA1,,,no,True,ENSG00000137309,High mobility group protein HMG-I/HMG-Y (HMG-I(Y)) (High mobility group AT-hook protein 1) (High mobility group protein A1) (High mobility group protein R),Nucleus;Chromosome,endothelial cell of umbilical vein;epithelial cell of urethra;eosinophil;professional antigen presenting cell;dendritic cell;large pre-B-II cell;erythroid progenitor cell;proerythroblast;primitive red blood cell;basophil mast progenitor cell;early lymphoid progenitor;fraction A pre-pro B cell,,3.142,1.961,3.142,14582,4739,-0.68
HMGA2,,,no,True,ENSG00000149948,High mobility group protein HMGI-C (High mobility group AT-hook protein 2),Nucleus,glioblast;Schwann cell precursor;neural crest cell;mesothelial cell;taste receptor cell;mesodermal cell;enteric smooth muscle cell;mesangial cell;mesenchymal cell,,0.247,0.434,0.434,1147,1049,0.812
HMOX1,,,no,True,ENSG00000100292,Heme oxygenase 1 (HO-1),Endoplasmic reticulum membrane,"epithelial cell of lacrimal sac;squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;prostate gland microvascular endothelial cell;type II pneumocyte;endothelial cell of vascular tree;elicited macrophage;alternatively activated macrophage;Hofbauer cell;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;lung secretory cell",,1.93,1.765,1.93,8958,4267,-0.129
HOXA10,,,no,True,ENSG00000253293,Homeobox protein Hox-A10 (Homeobox protein Hox-1.8) (Homeobox protein Hox-1H) (PL),Nucleus,mesodermal cell;uterine smooth muscle cell;stromal cell;stromal cell of ovary,,0.035,0.053,0.053,163,127,0.581
HOXA11,,,no,True,ENSG00000005073,Homeobox protein Hox-A11 (Homeobox protein Hox-1I),Nucleus,uterine smooth muscle cell;stromal cell;stromal cell of ovary,,0.048,0.094,0.094,225,226,0.948
HOXB4,,,no,True,ENSG00000182742,Homeobox protein Hox-B4 (Homeobox protein Hox-2.6) (Homeobox protein Hox-2F),Nucleus,neural crest cell;interstitial cell of Cajal;enteric smooth muscle cell;enteric neuron;peripheral nervous system neuron;fibroblast of lung,,0.599,0.698,0.698,2781,1688,0.221
HOXB5,,,no,True,ENSG00000120075,Homeobox protein Hox-B5 (Homeobox protein HHO.C10) (Homeobox protein Hox-2A) (Homeobox protein Hu-1),Nucleus,neural crest cell;lung neuroendocrine cell;tracheobronchial smooth muscle cell;enteric neuron;peripheral nervous system neuron;fibroblast of lung,,0.051,0.074,0.074,235,178,0.54
HOXD10,,,no,True,ENSG00000128710,Homeobox protein Hox-D10 (Homeobox protein Hox-4D) (Homeobox protein Hox-4E),Nucleus,endothelial cell of uterus;mesangial cell,,0.077,0.114,0.114,356,275,0.569
HOXD9,,,no,True,ENSG00000128709,Homeobox protein Hox-D9 (Homeobox protein Hox-4C) (Homeobox protein Hox-5.2),Nucleus,endothelial cell of uterus;ovarian surface epithelial cell,,0.362,0.296,0.362,1681,715,-0.292
HPGD,,,no,True,ENSG00000164120,15-hydroxyprostaglandin dehydrogenase [NAD(+)] (15-PGDH),Cytoplasm,epithelial cell;enterocyte of epithelium of small intestine;lung endothelial cell;type B pancreatic cell;taste receptor cell;paneth cell of epithelium of small intestine;urothelial cell;bladder urothelial cell;epithelial cell of small intestine;endothelial cell;endothelial cell of vascular tree;melanocyte;basophil;eosinophil;mast cell;neuron;bladder cell,,1.906,0.651,1.906,8846,1573,-1.55
HPSE2,,,no,True,ENSG00000172987,Inactive heparanase-2 (Hpa2),Secreted,basal epithelial cell of prostatic duct;interstitial cell of Cajal;smooth muscle cell;enteric smooth muscle cell;smooth muscle cell of prostate;astrocyte;mature astrocyte;kidney interstitial fibroblast;renal interstitial pericyte;kidney interstitial cell,,0.077,0.143,0.143,358,345,0.888
HSPA2,,,no,True,ENSG00000126803,Heat shock-related 70 kDa protein 2 (Heat shock 70 kDa protein 2),Cytoplasm,intestinal crypt stem cell of large intestine;bronchial smooth muscle cell;extravillous trophoblast,,0.752,0.289,0.752,3492,699,-1.379
HSPA6,,,no,True,ENSG00000173110,Heat shock 70 kDa protein 6 (Heat shock 70 kDa protein B'),,"glomerular capillary endothelial cell;cerebral cortex endothelial cell;double-positive, alpha-beta thymocyte;T-helper 1 cell;immature T cell;thymocyte;double negative thymocyte;early T lineage precursor;fibroblast of mammary gland;fibroblast of connective tissue of nonglandular part of prostate;theca cell",,0.735,0.948,0.948,3410,2292,0.368
HSPG2,,,no,True,ENSG00000142798,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC),Secreted,endothelial tip cell;endothelial cell of umbilical vein;retinal blood vessel endothelial cell;lung microvascular endothelial cell;lung endothelial cell;gut endothelial cell;endocardial cell;preadipocyte;white fat cell,HSPG,6.555,7.331,7.331,30420,17718,0.161
HTR2B,,,no,True,ENSG00000135914,5-hydroxytryptamine receptor 2B (5-HT-2B) (5-HT2B) (Serotonin receptor 2B),Cell membrane,uterine smooth muscle cell,5-HT;SerotoninDopamin,0.16,0.21,0.21,744,507,0.388
ICAM1,,,no,True,ENSG00000090339,Intercellular adhesion molecule 1 (ICAM-1) (Major group rhinovirus receptor) (CD antigen CD54),Membrane,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;endothelial cell of umbilical vein;vasa recta ascending limb cell;prostate gland microvascular endothelial cell;type I pneumocyte;medullary thymic epithelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree,ICAM,1.178,1.086,1.178,5468,2624,-0.118
ICAM2,,,no,True,ENSG00000108622,Intercellular adhesion molecule 2 (ICAM-2) (CD antigen CD102),Membrane,blood vessel endothelial cell;endothelial tip cell;endothelial cell of umbilical vein;vasa recta descending limb cell;endothelial cell of artery;glomerular capillary endothelial cell;capillary endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell;gut endothelial cell;cerebral cortex endothelial cell;follicular dendritic cell;megakaryocyte,ICAM,2.047,2.514,2.514,9502,6077,0.296
ID4,,,no,True,ENSG00000172201,DNA-binding protein inhibitor ID-4 (Class B basic helix-loop-helix protein 27) (bHLHb27) (Inhibitor of DNA binding 4) (Inhibitor of differentiation 4),Nucleus,glioblast;Schwann cell precursor;intestinal crypt stem cell of large intestine;pancreatic PP cell;epithelial cell of uterus;muscle cell;smooth muscle cell;myometrial cell;tracheobronchial smooth muscle cell;bronchial smooth muscle cell;smooth muscle cell of prostate;radial glial cell;forebrain radial glial cell,,0.124,0.137,0.137,577,331,0.14
IFI16,,,no,True,ENSG00000163565,Gamma-interferon-inducible protein 16 (Ifi-16) (Interferon-inducible myeloid differentiation transcriptional activator),Nucleus,retinal blood vessel endothelial cell;lung microvascular endothelial cell;mesothelial cell of pleura;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;early lymphoid progenitor,,4.732,4.385,4.732,21961,10597,-0.11
IFI44L,,,no,True,ENSG00000137959,Interferon-induced protein 44-like,Cytoplasm,"hematopoietic stem cell;CD34-positive, CD38-negative hematopoietic stem cell;vasa recta ascending limb cell;vasa recta descending limb cell;endothelial cell of artery;kidney capillary endothelial cell;plasmacytoid dendritic cell, human;dendritic cell, human;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human;decidual natural killer cell, human",,6.488,5.796,6.488,30109,14009,-0.163
IFIT1,,,no,True,ENSG00000185745,Interferon-induced protein with tetratricopeptide repeats 1 (IFIT-1) (Interferon-induced 56 kDa protein) (IFI-56K) (P56),Cytoplasm,lung endothelial cell;endothelial cell;endothelial cell of vascular tree,,4.426,3.116,4.426,20541,7530,-0.507
IFIT3,,,no,True,ENSG00000119917,Interferon-induced protein with tetratricopeptide repeats 3 (IFIT-3) (CIG49) (ISG-60) (Interferon-induced 60 kDa protein) (IFI-60K) (Interferon-induced protein with tetratricopeptide repeats 4) (IFIT-4) (Retinoic acid-induced gene G protein) (P60) (RIG-G),Cytoplasm,"epithelial cell;lung endothelial cell;endothelial cell;endothelial cell of vascular tree;T cell;activated CD4-positive, alpha-beta T cell, human;activated CD8-positive, alpha-beta T cell, human",,5.552,5.088,5.552,25766,12296,-0.126
IGF1,,,no,True,ENSG00000017427,Insulin-like growth factor I (IGF-I) (Mechano growth factor) (MGF) (Somatomedin-C),Secreted,mesenchymal stem cell;pulmonary ionocyte;ionocyte;tracheobronchial smooth muscle cell;decidual cell;neuron;connective tissue cell;fibroblast;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;subcutaneous fat cell;adipocyte of breast;epicardial adipocyte;adipocyte of epicardial fat of left ventricle;myofibroblast cell;stromal cell;stromal cell of ovary;adventitial cell,IGF,0.799,0.571,0.799,3708,1380,-0.485
IGF1R,,,no,True,ENSG00000140443,Insulin-like growth factor 1 receptor,Cell membrane,corneal endothelial cell;pigmented epithelial cell;smooth muscle cell of sphincter of pupil,IGF,5.904,3.809,5.904,27401,9206,-0.632
IL13RA2,,,no,True,ENSG00000123496,Interleukin-13 receptor subunit alpha-2 (IL-13 receptor subunit alpha-2) (IL-13R subunit alpha-2) (IL-13R-alpha-2) (IL-13RA2) (Interleukin-13-binding protein) (CD antigen CD213a2),Membrane,glomerular capillary endothelial cell;fenestrated cell;glomerular endothelial cell,IL4,0.586,0.425,0.586,2720,1026,-0.465
IL17B,,,no,True,ENSG00000127743,Interleukin-17B (IL-17B) (Cytokine Zcyto7) (Interleukin-20) (IL-20) (Neuronal interleukin-17-related factor),Secreted,stem cell;basal cell;muscle cell;smooth muscle cell;enteric smooth muscle cell,IL17,0.039,,0.039,182,0,
IL1R1,,,no,True,ENSG00000115594,Interleukin-1 receptor type 1 (IL-1R-1) (IL-1RT-1) (IL-1RT1),Membrane,retinal blood vessel endothelial cell;fibroblast;alveolar type 2 fibroblast cell;fibroblast of mammary gland;fibroblast of breast;mesothelial fibroblast,IL1,3.756,2.286,3.756,17432,5526,-0.716
IL1RL1,,,no,True,ENSG00000115602,Interleukin-1 receptor-like 1,Secreted,vasa recta ascending limb cell;glomerular capillary endothelial cell;capillary endothelial cell;fenestrated cell;glomerular endothelial cell;basophil;eosinophil;mast cell;mucosal type mast cell;group 2 innate lymphoid cell;fibroblast of breast,IL1,0.16,0.106,0.16,744,256,-0.598
IL24,,,no,True,ENSG00000162892,Interleukin-24 (IL-24) (Melanoma differentiation-associated gene 7 protein) (MDA-7) (Suppression of tumorigenicity 16 protein),Secreted,myoepithelial cell;myoepithelial cell of mammary gland;vascular associated smooth muscle cell;mural cell,IL10,0.047,0.092,0.092,220,223,0.961
IL33,,,no,True,ENSG00000137033,Interleukin-33 (IL-33) (Interleukin-1 family member 11) (IL-1F11) (Nuclear factor from high endothelial venules) (NF-HEV),Nucleus,respiratory basal cell;basal cell of epithelium of trachea;retinal blood vessel endothelial cell;lung microvascular endothelial cell;lung endothelial cell;club cell;endothelial cell of sinusoid;endothelial cell of hepatic sinusoid;endothelial cell of uterus;endocardial cell;follicular dendritic cell,IL1,0.129,0.218,0.218,597,527,0.761
IL3RA,,,no,True,ENSG00000185291,Interleukin-3 receptor subunit alpha (IL-3 receptor subunit alpha) (IL-3R subunit alpha) (IL-3R-alpha) (IL-3RA) (CD antigen CD123),Membrane,"prostate gland microvascular endothelial cell;gut endothelial cell;granulocyte;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;dendritic cell, human;common dendritic progenitor",IL4,0.868,1.123,1.123,4027,2713,0.371
